Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,LogMass
-0.42724259443858636,0.8567388388116983,-0.7944920353076045,1.2635480425327112,-1.2109379625425414,0.529324643903399,0.20264929092902786,-0.5389175472727412,0.26870388150204194,0.18257350335846587,-0.04787844475582305
-0.9559992291851203,0.2171539779919869,-0.17850975533510313,-0.5344738884386334,-0.12805428659678209,-0.8919650183797546,-0.5033457332774502,0.5537130245766442,-0.2770199471442809,0.121057143618279,0.35339284970308277
-0.9111169815921075,-0.5040632229850582,-0.480332458392097,-0.5002780964578736,-0.3460503807260902,-0.8112187293988923,-0.15790282236900532,-0.5984470677948776,-0.5522282127950073,-0.16698060884767613,0.5137752947568591
-0.10593715007949345,-0.313621480746393,-0.4016632974221674,-1.3725461362483198,-1.3995468314022579,0.8006204934525836,-0.040257388947932446,0.6597183672447642,-0.102329463175315,-0.14540545048436387,0.40307747634362284
0.7640720027737913,-0.8922024128913153,-1.066695001277232,0.02752742972738106,-1.3819795347755994,-0.0840957787271737,-0.3778877940825658,-0.7010870445828888,0.19316589969381207,-0.06018120283518741,-0.09991591741263309
0.7120992702949663,-1.7089696923382358,-0.2253856156885868,-0.807248523507403,-0.18287948775436547,0.006966868070414095,-1.0836957049611842,-0.6660414578248622,0.43393393190240837,-0.034387566747986285,0.3998372600813812
-1.699547614705326,-0.6826471991892423,-0.27377451726667185,-1.028496821327651,-0.3210823872284537,0.5550871766200908,0.7416845170921227,-1.3833480087806993,0.7135498798933604,-0.1962955894893237,1.3965618036514218
-0.3662139805449502,0.012764127947133467,-0.25401042807554575,0.6066203989874825,0.5015807679359069,-0.11818550114619436,0.2727865272115419,0.5077742111906318,-0.0450621844730211,-0.22589599312748182,0.3880365643040394
1.7193828686774677,-0.9877692722828166,0.9696893496178275,0.41421287659544986,0.22919595820299835,0.3585323676744747,0.35078325548055717,-0.045394106601089036,-0.21599784826921756,0.2686819269748309,-0.1979183187875442
1.1150949941818376,-1.089163837939161,-0.30196736964990945,-0.5630552598469087,-0.4462773897040942,0.6169245207331059,-0.9170755745221566,-1.108258731418853,0.31569358805446035,0.09947075724611627,-0.12362233590380392
0.1663597615377167,0.1903583941757763,-0.2082557466554938,1.2375661815325028,0.11386084433668876,1.4045277382864494,-0.42320989109007134,-0.30726965517527965,0.017013285296692243,-1.050282998988279,0.007863759952115993
-0.06259919096863487,-0.14094366741645054,-0.14321885780111487,-0.8530064957213813,-0.05568447875275355,-0.8150020144084683,0.4832254140033103,0.28478012064673003,-0.007105125643792469,0.7782417787019458,0.007863759952115993
0.5058269785090171,-1.8256535709396358,0.5322209137834822,-0.19166229064434542,0.15605352167532913,-0.4100986055701472,0.9776635548690086,0.1933576672489139,-0.14230753639340002,0.4136550688407,0.8927729591758085
-0.9826967072527443,0.8290638012130181,-0.33181442330412536,-0.1668717497899057,-0.4050535778278413,-0.385443245295554,0.49345373968190764,0.17114227089915193,-0.09482761327831445,-0.3588335151338887,-0.03150700851779633
-0.7349983450276841,1.2124572299665357,-0.6241677871016256,1.1142620547432045,-1.0847693580953897,-0.08677808511207007,-0.5655024588919354,0.1638632775281012,-0.12697369301416073,0.958100341049456,0.032092915604381836
0.2416102833055759,-0.5984611164675675,-0.7353395108464873,1.4444767342897458,0.6102760705245394,-1.1867245033871094,-0.22725024538476277,0.5972172481973941,-0.5826000827798321,0.0909370454056887,0.13750998131962042
-0.32885969649727315,-0.3257638474631058,-0.8503573571475205,0.8960878399250174,-0.6649586322746667,-0.5998867695464521,-1.1326393262578158,-0.8544378459437308,-0.39551810276664484,0.24848397756052945,0.019025694131809358
0.605005290824849,-1.7602964203074656,-1.2135797444959207,0.09626780894635859,-0.9077746936606081,-0.6705772866074197,0.8481359945010709,-0.14099151077514313,0.03438198625710854,-0.12666563939622594,0.5818344877862699
-0.30763015113779546,-0.05017538813901199,-0.8387442549466217,0.3891147868643512,-0.7175168874792937,-0.2160632642108797,-0.22905598982546757,0.2072843955565336,-0.42282424990363887,0.5435381715223098,0.5098442119191823
-1.189569200254321,-0.3013044397491337,-0.14615677941588637,0.84863883280385,0.2584822661206805,0.1259709830575333,-0.05062879109471138,1.787604834989515,-0.23044671092187172,-0.6858092883991035,1.3379884625543983
0.3600273693602741,0.22344040177060467,0.15257549195928005,0.8589121185716383,0.4349420721035636,0.43333532482871623,-1.027815231928103,0.7504337627786853,0.8202830697237306,0.010077724600001696,0.05221509643677579
0.2656462307980982,-0.7390579835661959,-0.9973143744583786,0.28948824202410905,-0.45736853567324687,-0.8045202949814463,0.09893777519469613,-1.2634447866900032,0.23339549127292375,-0.11645882211607814,-0.19732895555147023
-1.0296849295429598,-0.9283462566997905,-0.5825577959075958,1.0750598767137458,-0.3319807236717012,0.5959552872311975,0.3529516058537538,-1.8273091085660649,-0.1531716770598004,-0.09422555481222017,1.3119112738683603
0.6023877997616689,0.6732800153873951,0.5134881744384474,-0.3676222325097595,1.2013240422762193,0.25271629531407924,0.6386306542028621,-2.183157212887172,-0.4019992930142085,0.03394045310190617,-1.4393259232003108
1.0689750145827155,0.21170660784722248,0.7150498278452896,0.02384089607915879,0.4714337998156214,-1.3882043883628181,1.84849291878187,-0.21072817804793273,0.07389030852114802,-0.5237012866314154,-1.5294427846019671
0.7523340409309193,-0.6612350692580565,-0.22286223526057683,0.7468381405467318,0.8056965856109183,-0.26871049630650534,0.8304470530746179,0.47056394734412427,0.01902623182464657,0.7181062326306157,0.3326360811807021
0.5825486747462972,-0.7130220833313703,0.8687129608101437,-1.1057827006866703,0.34106482542558575,0.6801602535661002,1.0751468360802252,-0.24763416493683751,-0.16507554759130624,-0.5991382387705166,-0.23182599266376241
0.7914045516097898,-2.670944775756345,2.8956694031974677,0.259576945768566,-2.392905823020476,-0.8172002781408881,-0.7145299207024843,-0.6504498476625709,-0.17577470933873918,0.015499725523146277,0.879124099845241
1.766095489870825,0.4442960800935737,0.662092131921761,-0.5082087623759125,0.1726653614993428,-0.4237335676548061,0.48903499426064445,0.07916803553946562,0.005375337814408174,0.5324965759610913,-1.5874847646695114
0.701075060775783,0.80253722408408,0.7441683948621818,-1.4132696403656488,-0.1007912582126387,0.6649980161069308,1.2162154476615825,0.6154585778529372,-0.18441596486293532,-0.33881299595115527,-1.086783158777097
0.845536680622957,0.8042930506604298,-0.9032042650991826,0.6685861135774231,-0.460889850586775,-1.5507796703716412,0.48891590905260063,-0.1562723764963717,0.05991181019444276,-0.14782990718427313,-1.6284529636192582
-0.5705487787909842,-0.0607428945648361,-0.7222573173409634,0.4976537700000512,-0.822923084255775,-0.7365106980620684,-0.6460556897383187,0.22768149892885706,-0.021124217160822748,0.36241999788067925,0.2336474682113277
1.0970226766489428,-0.48556451274459816,-0.8391624815226842,-0.27736211737629807,-1.1098030200776479,0.37703840457503085,-0.2848494205479846,0.7828415046773856,0.3870104098079505,-0.2446221795412041,-0.2834782496728651
-1.1023840763474193,0.05901026332029811,-0.5514151716101051,0.7955644132585689,-0.7300286751786057,0.19827025023676878,0.35770872885241684,0.020928694434388852,0.23275276233538245,-0.1737435020376022,0.8456940256023212
-0.15332818393026662,-0.7373146170952751,-0.5472660489239463,-0.553994346564381,-0.3935806535096814,-0.8277834190275349,-0.010580127076857971,-0.5555839927706971,0.026905429681076447,-0.051355742868755355,0.1493102438661341
0.9533280200884539,-1.3825242281865562,-0.7675788972014246,-0.7408017375850359,-1.17336343167681,-0.42911667767401657,0.854695215292954,0.028824502026548005,0.4921900393822931,-0.019305281496284566,-0.06634102996403117
-0.8226982688309459,0.23496935853419912,0.17374530720917916,1.938635960133935,-1.315964637639983,0.5638822367885757,-0.24823963449753353,1.6662749470723872,0.12937408687948834,0.47929931607996906,1.1772873570050986
-0.26190560409292907,-0.135553528035098,-0.40113239503104636,-0.9147287913887985,-0.6893640963750696,-0.4238571234984251,-0.6524249558478262,0.6042691628238576,0.09849963183389568,-0.3097264866963149,-0.01459815959156672
1.3135475619583221,-0.6056006580058094,-0.37234511929453323,0.2550126164679836,-0.019768524556323303,-0.7773687562766382,-0.24487945738350061,-0.7419771176898217,-0.3050230542895117,-0.19698334290332384,-0.9022605410865344
0.781532101271601,-0.7170605081533413,-0.7986098687905167,0.5675652540594924,0.015575021794338444,-0.3272279772386801,0.06427586888040997,-0.8032550714583192,0.3294335684086388,-0.23086053105834944,-0.38864459730185336
1.136786277565427,0.8139866831935246,0.3819181025492813,-0.7495120011268088,0.4207200997752457,-0.520973720867582,0.7343352851708953,-1.0266645555371694,0.5183333923434739,-0.16170707679337457,-1.8816232077971773
0.4541312039238868,0.3040857677713133,1.6595675219697967,0.6630474101023663,0.680566258038965,0.5195256818075574,0.1155075466556273,0.36049538647303164,-0.8996564494299147,1.081688662960623,-0.06877469644686621
0.8412560046258107,0.28608785801343645,0.6085108277773006,-1.1533343987797209,0.8490410086274717,0.43567341258759457,0.45967748541377634,0.7017518706943602,-0.43899529108510504,0.25902213240521255,-0.7953509500933027
0.248789795056455,-0.1773176596680264,0.12917985697191617,-1.0967303856766184,-0.8736538030777921,0.13437661113188465,1.6346043715035485,0.33772657157577446,0.18940099269870062,-0.24151101067941227,-0.24806122849988876
-0.09507598691765014,-1.4204467731454449,-0.28799780264830116,0.16234292026431787,-0.17681554962311932,0.5426091697215806,-0.7222908631524986,0.2679294935490375,-0.5692978106964265,-0.02200191515916948,1.1316453759760763
0.005300962989705787,-1.2824336850911835,1.1732838050611998,-1.0512219633586029,1.218395412715639,3.4809609508392994,2.083335227164916,1.2067691412042192,1.350737778001359,0.2770035174840853,2.425631863238905
0.6404195803126574,0.5810139768256097,0.8137754642882808,-1.3288178640735697,0.8177567165562506,0.44674970132049774,-0.39805480721549436,0.10008105849965723,0.04665563630614311,-0.1399545536114523,-1.1659640593190366
-0.44759683678318396,2.41655869087128,0.3121869415468295,-0.01948082368556287,0.08589789681423268,0.41373274663690374,0.07631747336470883,0.5865091089996985,0.31043360045236723,-0.20182927596328878,-1.2952478101699088
-0.14652241349247536,2.407620268063082,-0.11513486785506023,0.6927568606049992,0.33774060463240513,0.7644893513328797,1.3189937792362063,-0.4432657212747214,-0.04514435423600365,-0.5814464011193646,-1.5795985257944976
-0.22393478441270345,2.1784432438421257,0.40704252360549464,-0.37375865963110516,0.639064932526538,0.3327856738652956,-1.0451629787692647,0.2963525906850033,-0.662318578583068,0.09187204952128158,-1.195301406305507
-0.7701344007424333,1.9840913938689448,-2.640223243191199,-0.6387774698933464,2.1452813374269364,1.285971427358602,0.836667136731457,1.8722834036244318,-1.9192121461595715,-0.6166241041036995,-0.642078410623569
0.5220189649070683,2.375664101463748,-0.0723524777633673,0.36970518218213266,0.642032237876577,0.6575021234431523,0.15253035470125895,0.24459565640373573,0.6794345802467283,-0.12928223782148573,-1.7205370825378266
-1.740623536503922,-0.2544504682359003,-0.15123016842888215,0.21279772232770497,0.03647306034896184,0.8857126638934248,0.4638530846662814,-0.46842788750394754,-0.05318670261223858,-0.08021412679489473,1.6410103136016458
0.48791651941362413,2.0131783344870446,0.6707584604002124,-0.20061089228563403,0.5661951324483985,1.0805835472439893,0.6386962895548901,0.14885130846475828,0.20581618091602968,-0.7863991038110549,-1.7493968957114472
-2.027759902716665,0.4087865041863623,0.4056372606955425,-2.8788240990411578,0.3139850331429878,-0.8559960195001333,0.48373348820182976,-1.3426580252714235,0.39950538335455593,0.9316138278147774,0.8665666378908934
0.9952971181776251,0.7408477242289623,0.38791855022028715,-0.16056591885161695,0.16324664804391414,0.07604426724237782,-0.5119173231362392,-0.024748542620968567,0.8394157397824945,-0.17243963236371448,-1.2535789961949881
0.9599304944988383,0.9219968079882418,-0.027412670013552153,-0.8119160538874054,-0.5735284694637556,0.35189132914596627,0.9450422166111533,0.9378975442546238,-0.1279794116255061,-0.6811319949359737,-1.3410510566040217
1.0666013872627262,0.7660862645880278,0.42907308079896317,-0.7306262191022987,0.3920459575456278,0.6439916959357115,0.2629227326187025,0.09303525006163275,-0.704574218334839,-0.17541884431182264,-1.4049933457977037
